T,N,degree,epsilon,m_psi
1.000000000000000000e+00,8.000000000000000000e+02,3.000000000000000000e+01,1.000000000000000000e+00,1.815140000000000026e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,6.000000000000000888e-01,9.999679999999999680e-01
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,6.500000000000000222e-01,9.999519999999999520e-01
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,7.000000000000000666e-01,1.589590000000000100e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,7.500000000000000000e-01,4.857560000000000350e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,8.000000000000000444e-01,2.033350000000000175e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,8.500000000000000888e-01,1.755830000000000108e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,9.000000000000000222e-01,1.937930000000000035e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,9.500000000000000666e-01,1.375630000000000082e-03
1.000000000000000000e+00,8.000000000000000000e+02,3.500000000000000000e+01,1.000000000000000000e+00,2.648360000000000210e-03
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,6.000000000000000888e-01,9.999980000000000535e-01
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,6.500000000000000222e-01,9.999890000000000168e-01
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,7.000000000000000666e-01,9.999390000000000223e-01
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,7.500000000000000000e-01,2.648760000000000003e-03
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,8.000000000000000444e-01,2.416220000000000173e-03
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,8.500000000000000888e-01,6.149330000000000161e-04
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,9.000000000000000222e-01,1.603940000000000097e-03
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,9.500000000000000666e-01,6.433959999999999636e-04
1.000000000000000000e+00,8.000000000000000000e+02,4.000000000000000000e+01,1.000000000000000000e+00,1.826790000000000011e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.368219999999999992e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,5.000000000000000278e-02,6.231569999999999609e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000056e-01,4.477620000000000211e-02
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,1.500000000000000222e-01,2.439699999999999855e-02
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000111e-01,3.584210000000000174e-02
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,2.500000000000000000e-01,2.382770000000000027e-02
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,3.000000000000000444e-01,1.404530000000000015e-02
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,3.500000000000000333e-01,6.063810000000000207e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,4.000000000000000222e-01,7.276300000000000302e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,4.500000000000000111e-01,8.244329999999999367e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e-01,8.812030000000000210e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,5.500000000000000444e-01,7.644960000000000123e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,6.000000000000000888e-01,2.152339999999999982e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,6.500000000000000222e-01,5.837099999999999581e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,7.000000000000000666e-01,6.116270000000000040e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,7.500000000000000000e-01,1.902899999999999904e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,8.000000000000000444e-01,2.599649999999999791e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,8.500000000000000888e-01,2.633570000000000008e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,9.000000000000000222e-01,1.306770000000000067e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,9.500000000000000666e-01,1.549060000000000107e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,6.755370000000000125e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,9.402859999999999552e-01
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,5.000000000000000278e-02,9.397400000000000198e-01
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,1.000000000000000056e-01,9.361040000000000472e-01
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,1.500000000000000222e-01,9.295510000000000161e-01
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,2.000000000000000111e-01,9.138500000000000512e-01
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e-01,5.210320000000000507e-01
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,3.000000000000000444e-01,4.750390000000000168e-02
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,3.500000000000000333e-01,2.419090000000000129e-02
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,4.000000000000000222e-01,1.206969999999999918e-02
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,4.500000000000000111e-01,6.897630000000000081e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e-01,3.841590000000000196e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,5.500000000000000444e-01,7.103459999999999809e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,6.000000000000000888e-01,4.974860000000000219e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,6.500000000000000222e-01,4.621720000000000168e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,7.000000000000000666e-01,1.291669999999999971e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,7.500000000000000000e-01,2.917330000000000097e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,8.000000000000000444e-01,3.490609999999999893e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,8.500000000000000888e-01,5.828330000000000490e-04
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,9.000000000000000222e-01,4.689259999999999783e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,9.500000000000000666e-01,4.631050000000000054e-04
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,4.460429999999999603e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00,9.908670000000000533e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,5.000000000000000278e-02,9.906239999999999490e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,1.000000000000000056e-01,9.901919999999999611e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,1.500000000000000222e-01,9.893140000000000267e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,2.000000000000000111e-01,9.868310000000000137e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,2.500000000000000000e-01,9.845650000000000235e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,3.000000000000000444e-01,9.800640000000000462e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,3.500000000000000333e-01,9.723540000000000516e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,4.000000000000000222e-01,2.940900000000000181e-01
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,4.500000000000000111e-01,2.426160000000000122e-02
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,5.000000000000000000e-01,1.670869999999999994e-02
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,5.500000000000000444e-01,6.641730000000000203e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,6.000000000000000888e-01,3.761660000000000004e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,6.500000000000000222e-01,2.330560000000000184e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,7.000000000000000666e-01,2.605529999999999999e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,7.500000000000000000e-01,1.773739999999999995e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,8.000000000000000444e-01,2.375100000000000215e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,8.500000000000000888e-01,5.245230000000000031e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,9.000000000000000222e-01,1.929399999999999952e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,9.500000000000000666e-01,2.073660000000000173e-03
6.500000000000000222e-01,3.000000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,2.922409999999999852e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00,9.982760000000000522e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,5.000000000000000278e-02,9.984290000000000109e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,1.000000000000000056e-01,9.983379999999999477e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,1.500000000000000222e-01,9.981759999999999522e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,2.000000000000000111e-01,9.976530000000000120e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,2.500000000000000000e-01,9.969580000000000108e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,3.000000000000000444e-01,9.962210000000000232e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,3.500000000000000333e-01,9.946000000000000396e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,4.000000000000000222e-01,9.924939999999999873e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,4.500000000000000111e-01,9.868139999999999690e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,5.000000000000000000e-01,1.982069999999999943e-01
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,5.500000000000000444e-01,1.417290000000000043e-02
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,6.000000000000000888e-01,5.384810000000000291e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,6.500000000000000222e-01,2.349149999999999936e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,7.000000000000000666e-01,2.573329999999999975e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,7.500000000000000000e-01,2.538599999999999798e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,8.000000000000000444e-01,4.884900000000000179e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,8.500000000000000888e-01,2.383090000000000035e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,9.000000000000000222e-01,1.004120000000000056e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,9.500000000000000666e-01,2.246699999999999912e-03
6.500000000000000222e-01,3.000000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00,3.589310000000000070e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00,9.992100000000000426e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,5.000000000000000278e-02,9.991670000000000273e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,1.000000000000000056e-01,9.990289999999999448e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,1.500000000000000222e-01,9.990289999999999448e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,2.000000000000000111e-01,9.989289999999999559e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,2.500000000000000000e-01,9.987859999999999516e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,3.000000000000000444e-01,9.985910000000000064e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,3.500000000000000333e-01,9.980430000000000135e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,4.000000000000000222e-01,9.974870000000000125e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,4.500000000000000111e-01,9.963689999999999491e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,5.000000000000000000e-01,9.944619999999999571e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,5.500000000000000444e-01,1.169659999999999971e-02
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,6.000000000000000888e-01,1.810530000000000082e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,6.500000000000000222e-01,6.418199999999999773e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,7.000000000000000666e-01,5.759320000000000064e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,7.500000000000000000e-01,1.400269999999999900e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,8.000000000000000444e-01,4.545920000000000169e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,8.500000000000000888e-01,2.955670000000000085e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,9.000000000000000222e-01,1.719049999999999962e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,9.500000000000000666e-01,1.388530000000000016e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00,1.433459999999999899e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,0.000000000000000000e+00,9.999860000000000415e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,5.000000000000000278e-02,9.999759999999999760e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,1.000000000000000056e-01,9.999710000000000543e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,1.500000000000000222e-01,9.999479999999999480e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,2.000000000000000111e-01,9.999430000000000263e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,2.500000000000000000e-01,9.999430000000000263e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,3.000000000000000444e-01,9.999190000000000023e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,3.500000000000000333e-01,9.998479999999999590e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,4.000000000000000222e-01,9.997099999999999875e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,4.500000000000000111e-01,9.994910000000000183e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,5.000000000000000000e-01,9.992330000000000378e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,5.500000000000000444e-01,9.986620000000000497e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,6.000000000000000888e-01,8.021610000000000129e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,6.500000000000000222e-01,5.375559999999999714e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,7.000000000000000666e-01,2.875120000000000106e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,7.500000000000000000e-01,8.969079999999999718e-04
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,8.000000000000000444e-01,2.957630000000000155e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,8.500000000000000888e-01,6.600009999999999905e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,9.000000000000000222e-01,3.250690000000000090e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,9.500000000000000666e-01,3.063900000000000044e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.400000000000000000e+01,1.000000000000000000e+00,3.370320000000000217e-04
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,0.000000000000000000e+00,9.999949999999999672e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,3.500000000000000333e-01,9.999949999999999672e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,4.000000000000000222e-01,9.999949999999999672e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,4.500000000000000111e-01,9.999810000000000088e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,5.000000000000000000e-01,9.999670000000000503e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,5.500000000000000444e-01,9.998899999999999455e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,6.000000000000000888e-01,9.998000000000000220e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,6.500000000000000222e-01,6.983160000000000478e-01
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,7.000000000000000666e-01,5.030309999999999643e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,7.500000000000000000e-01,2.908879999999999973e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,8.000000000000000444e-01,1.548090000000000013e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,8.500000000000000888e-01,1.464390000000000093e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,9.000000000000000222e-01,2.209159999999999943e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,9.500000000000000666e-01,1.526559999999999940e-03
6.500000000000000222e-01,3.000000000000000000e+02,1.800000000000000000e+01,1.000000000000000000e+00,9.381959999999999735e-04
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,5.000000000000000000e-01,9.999860000000000415e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,5.500000000000000444e-01,9.999569999999999848e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,6.000000000000000888e-01,9.998810000000000198e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,6.500000000000000222e-01,9.998380000000000045e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,7.000000000000000666e-01,1.527109999999999926e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,7.500000000000000000e-01,2.314979999999999902e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,8.000000000000000444e-01,4.472140000000000316e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,8.500000000000000888e-01,1.814459999999999944e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,9.000000000000000222e-01,1.026320000000000053e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,9.500000000000000666e-01,6.248329999999999856e-04
6.500000000000000222e-01,3.000000000000000000e+02,2.200000000000000000e+01,1.000000000000000000e+00,2.319639999999999983e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,5.500000000000000444e-01,9.999949999999999672e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,6.000000000000000888e-01,9.999949999999999672e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,6.500000000000000222e-01,9.999329999999999607e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,7.000000000000000666e-01,9.998899999999999455e-01
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,7.500000000000000000e-01,2.224770000000000046e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,8.000000000000000444e-01,6.603140000000000398e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,8.500000000000000888e-01,2.441159999999999945e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,9.000000000000000222e-01,1.839090000000000039e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,9.500000000000000666e-01,1.356409999999999951e-03
6.500000000000000222e-01,3.000000000000000000e+02,2.600000000000000000e+01,1.000000000000000000e+00,4.952690000000000044e-04
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
